member_id,legacy_member_id,migration_batch_id,migration_date,migration_status,migration_flag,migration_source_system
MBR_43972,LEG_043972,BATCH_3,2024-12-14,Completed,Y,legacy_A
MBR_43973,LEG_043973,BATCH_3,2025-04-12,Failed,Y,legacy_B
MBR_43974,LEG_043974,BATCH_3,2023-02-04,Failed,Y,legacy_A
MBR_43975,LEG_043975,BATCH_4,2023-05-06,Reprocessed,Y,legacy_B
MBR_43976,LEG_043976,BATCH_4,2023-05-02,Reprocessed,Y,legacy_A
MBR_43977,LEG_043977,BATCH_2,2025-04-22,Reprocessed,N,legacy_A
MBR_43978,LEG_043978,BATCH_1,2024-04-28,Completed,N,legacy_A
MBR_43979,LEG_043979,BATCH_2,2023-12-19,Failed,Y,legacy_A
MBR_43980,LEG_043980,BATCH_3,2025-02-22,Completed,N,legacy_A
MBR_43981,LEG_043981,BATCH_5,2025-02-22,Reprocessed,Y,legacy_A
MBR_43982,LEG_043982,BATCH_5,2024-04-10,Completed,N,legacy_A
MBR_43983,LEG_043983,BATCH_2,2025-06-18,Failed,Y,legacy_A
MBR_43984,LEG_043984,BATCH_5,2024-05-26,Completed,N,legacy_A
MBR_43985,LEG_043985,BATCH_2,2025-05-16,Reprocessed,Y,legacy_A
MBR_43986,LEG_043986,BATCH_2,2025-10-29,Completed,N,legacy_B
MBR_43987,LEG_043987,BATCH_2,2023-08-07,Reprocessed,N,legacy_A
MBR_43988,LEG_043988,BATCH_2,2023-10-09,Completed,Y,legacy_B
MBR_43989,LEG_043989,BATCH_2,2024-03-25,Reprocessed,N,legacy_B
MBR_43990,LEG_043990,BATCH_5,2025-02-05,Failed,N,legacy_A
MBR_43991,LEG_043991,BATCH_5,2023-01-19,Reprocessed,Y,legacy_B
MBR_43992,LEG_043992,BATCH_2,2024-08-19,Failed,Y,legacy_A
MBR_43993,LEG_043993,BATCH_1,2024-06-20,Failed,N,legacy_B
MBR_43994,LEG_043994,BATCH_4,2024-09-11,Failed,N,legacy_B
MBR_43995,LEG_043995,BATCH_5,2025-06-05,Completed,N,legacy_A
MBR_43996,LEG_043996,BATCH_5,2024-01-22,Completed,Y,legacy_A
MBR_43997,LEG_043997,BATCH_4,2023-11-27,Completed,N,legacy_A
MBR_43998,LEG_043998,BATCH_1,2023-08-25,Completed,Y,legacy_B
MBR_43999,LEG_043999,BATCH_4,2023-07-14,Completed,N,legacy_A
MBR_44000,LEG_044000,BATCH_3,2025-07-02,Reprocessed,N,legacy_A
MBR_44001,LEG_044001,BATCH_3,2024-01-31,Reprocessed,Y,legacy_B
MBR_44002,LEG_044002,BATCH_2,2024-04-08,Completed,Y,legacy_B
MBR_44003,LEG_044003,BATCH_2,2025-10-16,Completed,N,legacy_B
MBR_44004,LEG_044004,BATCH_2,2024-02-15,Reprocessed,Y,legacy_A
MBR_44005,LEG_044005,BATCH_3,2025-11-07,Completed,Y,legacy_A
MBR_44006,LEG_044006,BATCH_2,2023-09-19,Reprocessed,N,legacy_A
MBR_44007,LEG_044007,BATCH_4,2025-04-04,Failed,N,legacy_A
MBR_44008,LEG_044008,BATCH_3,2023-10-16,Reprocessed,N,legacy_A
MBR_44009,LEG_044009,BATCH_3,2025-10-17,Completed,Y,legacy_B
MBR_44010,LEG_044010,BATCH_1,2024-01-20,Completed,N,legacy_A
MBR_44011,LEG_044011,BATCH_1,2023-08-21,Reprocessed,N,legacy_A
MBR_44012,LEG_044012,BATCH_2,2024-06-23,Failed,Y,legacy_A
MBR_44013,LEG_044013,BATCH_3,2025-01-13,Completed,N,legacy_A
MBR_44014,LEG_044014,BATCH_4,2024-03-09,Completed,Y,legacy_A
MBR_44015,LEG_044015,BATCH_4,2023-06-08,Reprocessed,Y,legacy_A
MBR_44016,LEG_044016,BATCH_5,2023-08-31,Completed,N,legacy_A
MBR_44017,LEG_044017,BATCH_2,2024-06-28,Failed,N,legacy_A
MBR_44018,LEG_044018,BATCH_5,2024-11-14,Completed,Y,legacy_B
MBR_44019,LEG_044019,BATCH_3,2024-06-30,Completed,Y,legacy_B
MBR_44020,LEG_044020,BATCH_1,2024-02-20,Completed,N,legacy_B
MBR_44021,LEG_044021,BATCH_1,2023-03-10,Failed,N,legacy_A
MBR_44022,LEG_044022,BATCH_4,2025-08-27,Completed,N,legacy_B
MBR_44023,LEG_044023,BATCH_5,2023-11-08,Failed,Y,legacy_A
MBR_44024,LEG_044024,BATCH_4,2024-12-16,Failed,Y,legacy_B
MBR_44025,LEG_044025,BATCH_1,2023-04-04,Completed,N,legacy_A
MBR_44026,LEG_044026,BATCH_4,2024-03-29,Completed,Y,legacy_A
MBR_44027,LEG_044027,BATCH_3,2024-07-14,Completed,N,legacy_A
MBR_44028,LEG_044028,BATCH_3,2025-02-20,Reprocessed,Y,legacy_B
MBR_44029,LEG_044029,BATCH_2,2023-09-24,Completed,Y,legacy_B
MBR_44030,LEG_044030,BATCH_3,2025-08-01,Completed,Y,legacy_A
MBR_44031,LEG_044031,BATCH_1,2024-01-31,Reprocessed,N,legacy_B
MBR_44032,LEG_044032,BATCH_2,2025-12-12,Failed,Y,legacy_A
MBR_44033,LEG_044033,BATCH_3,2023-11-02,Completed,N,legacy_A
MBR_44034,LEG_044034,BATCH_4,2024-04-27,Failed,Y,legacy_A
MBR_44035,LEG_044035,BATCH_3,2024-11-14,Failed,Y,legacy_A
MBR_44036,LEG_044036,BATCH_1,2025-05-18,Completed,Y,legacy_A
MBR_44037,LEG_044037,BATCH_2,2023-11-09,Completed,N,legacy_A
MBR_44038,LEG_044038,BATCH_2,2025-09-08,Completed,N,legacy_A
MBR_44039,LEG_044039,BATCH_2,2025-09-13,Failed,N,legacy_B
MBR_44040,LEG_044040,BATCH_4,2023-01-04,Reprocessed,Y,legacy_A
MBR_44041,LEG_044041,BATCH_1,2025-12-25,Failed,N,legacy_A
MBR_44042,LEG_044042,BATCH_3,2025-07-11,Completed,Y,legacy_A
MBR_44043,LEG_044043,BATCH_5,2025-09-08,Reprocessed,N,legacy_A
MBR_44044,LEG_044044,BATCH_5,2023-04-02,Reprocessed,Y,legacy_A
MBR_44045,LEG_044045,BATCH_5,2025-09-14,Completed,Y,legacy_B
MBR_44046,LEG_044046,BATCH_5,2024-06-18,Reprocessed,Y,legacy_A
MBR_44047,LEG_044047,BATCH_5,2023-03-20,Failed,N,legacy_A
MBR_44048,LEG_044048,BATCH_5,2024-12-23,Failed,N,legacy_A
MBR_44049,LEG_044049,BATCH_4,2024-11-14,Completed,Y,legacy_A
MBR_44050,LEG_044050,BATCH_5,2023-10-22,Completed,N,legacy_A
MBR_44051,LEG_044051,BATCH_5,2025-06-26,Reprocessed,Y,legacy_B
MBR_44052,LEG_044052,BATCH_4,2023-12-18,Reprocessed,Y,legacy_A
MBR_44053,LEG_044053,BATCH_2,2025-09-14,Reprocessed,Y,legacy_A
MBR_44054,LEG_044054,BATCH_3,2024-04-20,Reprocessed,N,legacy_B
MBR_44055,LEG_044055,BATCH_1,2025-09-13,Completed,N,legacy_B
MBR_44056,LEG_044056,BATCH_2,2025-06-03,Failed,Y,legacy_A
MBR_44057,LEG_044057,BATCH_4,2024-10-23,Failed,Y,legacy_A
MBR_44058,LEG_044058,BATCH_5,2023-09-09,Completed,N,legacy_B
MBR_44059,LEG_044059,BATCH_2,2024-07-11,Failed,N,legacy_B
MBR_44060,LEG_044060,BATCH_3,2025-06-17,Failed,Y,legacy_A
MBR_44061,LEG_044061,BATCH_1,2023-02-26,Failed,N,legacy_A
MBR_44062,LEG_044062,BATCH_1,2023-10-24,Completed,Y,legacy_B
MBR_44063,LEG_044063,BATCH_4,2025-05-14,Failed,Y,legacy_A
MBR_44064,LEG_044064,BATCH_4,2024-04-10,Reprocessed,N,legacy_A
MBR_44065,LEG_044065,BATCH_5,2025-11-26,Completed,N,legacy_B
MBR_44066,LEG_044066,BATCH_4,2025-07-16,Reprocessed,N,legacy_A
MBR_44067,LEG_044067,BATCH_5,2025-12-10,Completed,N,legacy_B
MBR_44068,LEG_044068,BATCH_3,2025-03-19,Reprocessed,N,legacy_B
MBR_44069,LEG_044069,BATCH_5,2025-07-25,Failed,Y,legacy_A
MBR_44070,LEG_044070,BATCH_2,2024-11-20,Failed,N,legacy_A
MBR_44071,LEG_044071,BATCH_1,2024-02-08,Failed,N,legacy_A
MBR_44072,LEG_044072,BATCH_1,2023-09-16,Reprocessed,Y,legacy_A
MBR_44073,LEG_044073,BATCH_2,2024-08-25,Failed,Y,legacy_B
MBR_44074,LEG_044074,BATCH_2,2024-06-02,Reprocessed,N,legacy_B
MBR_44075,LEG_044075,BATCH_3,2024-03-20,Completed,N,legacy_A
MBR_44076,LEG_044076,BATCH_3,2025-01-03,Reprocessed,N,legacy_A
MBR_44077,LEG_044077,BATCH_1,2023-10-25,Reprocessed,N,legacy_B
MBR_44078,LEG_044078,BATCH_5,2023-09-04,Failed,N,legacy_A
MBR_44079,LEG_044079,BATCH_1,2025-10-02,Reprocessed,Y,legacy_A
MBR_44080,LEG_044080,BATCH_3,2024-11-11,Failed,N,legacy_A
MBR_44081,LEG_044081,BATCH_5,2024-09-16,Failed,N,legacy_A
MBR_44082,LEG_044082,BATCH_1,2023-01-14,Failed,N,legacy_A
MBR_44083,LEG_044083,BATCH_3,2023-10-07,Completed,N,legacy_A
MBR_44084,LEG_044084,BATCH_3,2025-01-03,Failed,Y,legacy_A
MBR_44085,LEG_044085,BATCH_5,2025-09-01,Completed,N,legacy_B
MBR_44086,LEG_044086,BATCH_1,2025-04-05,Reprocessed,Y,legacy_B
MBR_44087,LEG_044087,BATCH_4,2025-04-02,Completed,Y,legacy_A
MBR_44088,LEG_044088,BATCH_3,2023-11-05,Reprocessed,Y,legacy_A
MBR_44089,LEG_044089,BATCH_4,2023-01-29,Completed,Y,legacy_A
MBR_44090,LEG_044090,BATCH_2,2025-10-27,Completed,Y,legacy_A
MBR_44091,LEG_044091,BATCH_1,2025-02-19,Completed,Y,legacy_A
MBR_44092,LEG_044092,BATCH_1,2024-07-09,Completed,N,legacy_A
MBR_44093,LEG_044093,BATCH_3,2025-05-07,Reprocessed,N,legacy_A
MBR_44094,LEG_044094,BATCH_2,2025-04-30,Failed,N,legacy_B
MBR_44095,LEG_044095,BATCH_1,2024-11-25,Completed,Y,legacy_A
MBR_44096,LEG_044096,BATCH_5,2024-07-10,Reprocessed,N,legacy_A
MBR_44097,LEG_044097,BATCH_5,2025-01-15,Completed,Y,legacy_A
MBR_44098,LEG_044098,BATCH_3,2023-12-22,Reprocessed,Y,legacy_A
MBR_44099,LEG_044099,BATCH_4,2023-03-22,Failed,Y,legacy_A
MBR_44100,LEG_044100,BATCH_2,2023-04-23,Completed,N,legacy_B
MBR_44101,LEG_044101,BATCH_1,2025-07-23,Reprocessed,Y,legacy_A
MBR_44102,LEG_044102,BATCH_5,2025-07-27,Failed,Y,legacy_B
MBR_44103,LEG_044103,BATCH_5,2023-08-14,Failed,N,legacy_A
MBR_44104,LEG_044104,BATCH_4,2025-02-22,Reprocessed,Y,legacy_A
MBR_44105,LEG_044105,BATCH_3,2023-04-17,Failed,N,legacy_B
MBR_44106,LEG_044106,BATCH_5,2025-02-26,Completed,N,legacy_B
MBR_44107,LEG_044107,BATCH_4,2024-08-08,Reprocessed,N,legacy_A
MBR_44108,LEG_044108,BATCH_4,2023-10-09,Failed,N,legacy_B
MBR_44109,LEG_044109,BATCH_4,2024-09-15,Failed,N,legacy_A
MBR_44110,LEG_044110,BATCH_3,2025-02-20,Reprocessed,N,legacy_A
MBR_44111,LEG_044111,BATCH_1,2023-03-03,Completed,N,legacy_B
MBR_44112,LEG_044112,BATCH_3,2024-06-30,Reprocessed,Y,legacy_A
MBR_44113,LEG_044113,BATCH_2,2025-08-03,Failed,Y,legacy_A
MBR_44114,LEG_044114,BATCH_4,2025-10-10,Completed,Y,legacy_A
MBR_44115,LEG_044115,BATCH_1,2025-01-22,Reprocessed,Y,legacy_B
MBR_44116,LEG_044116,BATCH_1,2025-03-04,Reprocessed,Y,legacy_A
MBR_44117,LEG_044117,BATCH_1,2024-05-13,Failed,Y,legacy_A
MBR_44118,LEG_044118,BATCH_4,2024-02-22,Failed,N,legacy_A
MBR_44119,LEG_044119,BATCH_4,2023-08-25,Completed,Y,legacy_B
MBR_44120,LEG_044120,BATCH_2,2024-11-18,Reprocessed,N,legacy_A
MBR_44121,LEG_044121,BATCH_2,2025-02-11,Completed,Y,legacy_A
MBR_44122,LEG_044122,BATCH_2,2024-02-29,Reprocessed,Y,legacy_A
MBR_44123,LEG_044123,BATCH_1,2024-06-26,Reprocessed,N,legacy_A
MBR_44124,LEG_044124,BATCH_1,2025-01-10,Completed,Y,legacy_A
MBR_44125,LEG_044125,BATCH_2,2024-08-14,Completed,Y,legacy_A
MBR_44126,LEG_044126,BATCH_5,2025-11-25,Failed,Y,legacy_B
MBR_44127,LEG_044127,BATCH_2,2023-10-12,Failed,N,legacy_B
MBR_44128,LEG_044128,BATCH_1,2024-09-18,Failed,N,legacy_B
MBR_44129,LEG_044129,BATCH_5,2024-02-10,Completed,Y,legacy_A
MBR_44130,LEG_044130,BATCH_5,2024-06-30,Failed,Y,legacy_B
MBR_44131,LEG_044131,BATCH_3,2025-02-10,Failed,Y,legacy_A
MBR_44132,LEG_044132,BATCH_3,2023-09-27,Reprocessed,Y,legacy_A
MBR_44133,LEG_044133,BATCH_3,2023-06-30,Reprocessed,N,legacy_A
MBR_44134,LEG_044134,BATCH_1,2025-12-08,Completed,Y,legacy_B
MBR_44135,LEG_044135,BATCH_2,2025-06-21,Reprocessed,Y,legacy_A
MBR_44136,LEG_044136,BATCH_5,2023-01-14,Failed,Y,legacy_A
MBR_44137,LEG_044137,BATCH_1,2023-10-21,Failed,Y,legacy_A
MBR_44138,LEG_044138,BATCH_4,2025-04-26,Completed,N,legacy_A
MBR_44139,LEG_044139,BATCH_3,2024-03-22,Reprocessed,Y,legacy_B
MBR_44140,LEG_044140,BATCH_3,2023-02-01,Completed,N,legacy_A
MBR_44141,LEG_044141,BATCH_2,2024-06-03,Reprocessed,Y,legacy_B
MBR_44142,LEG_044142,BATCH_4,2024-01-31,Reprocessed,N,legacy_A
MBR_44143,LEG_044143,BATCH_2,2025-07-14,Completed,N,legacy_A
MBR_44144,LEG_044144,BATCH_1,2024-01-07,Completed,N,legacy_A
MBR_44145,LEG_044145,BATCH_1,2025-02-19,Failed,Y,legacy_A
MBR_44146,LEG_044146,BATCH_5,2025-09-19,Reprocessed,Y,legacy_B
MBR_44147,LEG_044147,BATCH_3,2024-07-25,Failed,N,legacy_A
MBR_44148,LEG_044148,BATCH_4,2025-08-26,Failed,N,legacy_B
MBR_44149,LEG_044149,BATCH_1,2024-02-07,Reprocessed,Y,legacy_A
MBR_44150,LEG_044150,BATCH_1,2023-05-12,Reprocessed,Y,legacy_A
MBR_44151,LEG_044151,BATCH_1,2024-08-18,Completed,N,legacy_A
MBR_44152,LEG_044152,BATCH_1,2024-09-21,Failed,N,legacy_B
MBR_44153,LEG_044153,BATCH_1,2025-03-16,Failed,N,legacy_B
MBR_44154,LEG_044154,BATCH_1,2025-05-02,Completed,Y,legacy_A
MBR_44155,LEG_044155,BATCH_3,2023-03-24,Failed,Y,legacy_B
MBR_44156,LEG_044156,BATCH_2,2024-03-05,Failed,Y,legacy_A
MBR_44157,LEG_044157,BATCH_2,2025-09-20,Failed,N,legacy_A
MBR_44158,LEG_044158,BATCH_5,2025-11-06,Failed,Y,legacy_A
MBR_44159,LEG_044159,BATCH_5,2024-11-17,Failed,Y,legacy_A
MBR_44160,LEG_044160,BATCH_2,2024-03-04,Failed,Y,legacy_A
MBR_44161,LEG_044161,BATCH_4,2024-01-24,Reprocessed,N,legacy_B
MBR_44162,LEG_044162,BATCH_4,2024-12-18,Failed,N,legacy_A
MBR_44163,LEG_044163,BATCH_1,2024-08-17,Completed,Y,legacy_A
MBR_44164,LEG_044164,BATCH_1,2025-07-11,Reprocessed,Y,legacy_A
MBR_44165,LEG_044165,BATCH_5,2024-03-04,Failed,Y,legacy_B
MBR_44166,LEG_044166,BATCH_1,2024-03-11,Reprocessed,Y,legacy_A
MBR_44167,LEG_044167,BATCH_2,2023-12-30,Completed,Y,legacy_A
MBR_44168,LEG_044168,BATCH_3,2023-02-03,Failed,Y,legacy_B
MBR_44169,LEG_044169,BATCH_1,2025-12-27,Failed,N,legacy_A
MBR_44170,LEG_044170,BATCH_3,2024-08-15,Failed,Y,legacy_A
MBR_44171,LEG_044171,BATCH_3,2023-06-27,Completed,Y,legacy_B
MBR_44172,LEG_044172,BATCH_2,2023-09-15,Reprocessed,N,legacy_B
MBR_44173,LEG_044173,BATCH_4,2023-04-29,Reprocessed,Y,legacy_A
MBR_44174,LEG_044174,BATCH_1,2025-07-13,Completed,Y,legacy_B
MBR_44175,LEG_044175,BATCH_4,2023-12-02,Failed,N,legacy_A
MBR_44176,LEG_044176,BATCH_2,2025-07-25,Failed,N,legacy_A
MBR_44177,LEG_044177,BATCH_3,2025-09-09,Failed,Y,legacy_A
MBR_44178,LEG_044178,BATCH_3,2023-04-07,Completed,Y,legacy_B
MBR_44179,LEG_044179,BATCH_2,2023-10-15,Completed,Y,legacy_A
MBR_44180,LEG_044180,BATCH_5,2024-01-25,Completed,N,legacy_A
MBR_44181,LEG_044181,BATCH_5,2023-12-25,Completed,N,legacy_A
MBR_44182,LEG_044182,BATCH_3,2025-08-30,Reprocessed,N,legacy_B
MBR_44183,LEG_044183,BATCH_1,2023-05-23,Failed,N,legacy_A
MBR_44184,LEG_044184,BATCH_2,2023-07-16,Reprocessed,N,legacy_A
MBR_44185,LEG_044185,BATCH_5,2024-04-26,Failed,N,legacy_A
MBR_44186,LEG_044186,BATCH_2,2023-01-07,Completed,Y,legacy_B
MBR_44187,LEG_044187,BATCH_3,2025-11-17,Completed,N,legacy_B
MBR_44188,LEG_044188,BATCH_5,2024-07-23,Completed,Y,legacy_A
MBR_44189,LEG_044189,BATCH_4,2025-11-26,Reprocessed,N,legacy_B
MBR_44190,LEG_044190,BATCH_1,2025-05-25,Failed,N,legacy_A
MBR_44191,LEG_044191,BATCH_2,2024-12-19,Failed,Y,legacy_A
MBR_44192,LEG_044192,BATCH_1,2025-05-21,Failed,Y,legacy_B
MBR_44193,LEG_044193,BATCH_2,2023-12-08,Failed,Y,legacy_B
MBR_44194,LEG_044194,BATCH_5,2025-05-04,Reprocessed,N,legacy_B
MBR_44195,LEG_044195,BATCH_1,2024-03-03,Reprocessed,Y,legacy_A
MBR_44196,LEG_044196,BATCH_2,2024-03-05,Completed,N,legacy_A
MBR_44197,LEG_044197,BATCH_4,2025-04-11,Reprocessed,Y,legacy_A
MBR_44198,LEG_044198,BATCH_5,2025-04-24,Reprocessed,N,legacy_A
MBR_44199,LEG_044199,BATCH_4,2024-03-25,Failed,N,legacy_A
MBR_44200,LEG_044200,BATCH_3,2024-12-18,Completed,N,legacy_B
MBR_44201,LEG_044201,BATCH_2,2025-04-18,Failed,Y,legacy_A
MBR_44202,LEG_044202,BATCH_2,2023-12-02,Completed,N,legacy_B
MBR_44203,LEG_044203,BATCH_4,2024-12-19,Reprocessed,Y,legacy_A
MBR_44204,LEG_044204,BATCH_3,2025-06-27,Reprocessed,Y,legacy_A
MBR_44205,LEG_044205,BATCH_5,2023-01-19,Completed,N,legacy_A
MBR_44206,LEG_044206,BATCH_4,2025-03-26,Reprocessed,Y,legacy_A
MBR_44207,LEG_044207,BATCH_3,2025-12-01,Failed,Y,legacy_B
MBR_44208,LEG_044208,BATCH_2,2024-10-10,Failed,N,legacy_B
MBR_44209,LEG_044209,BATCH_2,2024-04-15,Reprocessed,Y,legacy_A
MBR_44210,LEG_044210,BATCH_1,2023-06-03,Reprocessed,Y,legacy_B
MBR_44211,LEG_044211,BATCH_2,2025-08-25,Failed,N,legacy_B
MBR_44212,LEG_044212,BATCH_5,2025-11-19,Completed,Y,legacy_B
MBR_44213,LEG_044213,BATCH_2,2024-08-06,Reprocessed,N,legacy_B
MBR_44214,LEG_044214,BATCH_1,2024-02-12,Reprocessed,Y,legacy_B
MBR_44215,LEG_044215,BATCH_4,2023-11-17,Failed,N,legacy_A
MBR_44216,LEG_044216,BATCH_3,2025-05-24,Failed,Y,legacy_A
MBR_44217,LEG_044217,BATCH_4,2025-08-24,Completed,N,legacy_A
MBR_44218,LEG_044218,BATCH_3,2023-05-19,Failed,N,legacy_B
MBR_44219,LEG_044219,BATCH_2,2025-03-29,Reprocessed,N,legacy_A
MBR_44220,LEG_044220,BATCH_2,2023-06-15,Reprocessed,N,legacy_A
MBR_44221,LEG_044221,BATCH_4,2024-02-22,Failed,Y,legacy_A
MBR_44222,LEG_044222,BATCH_2,2024-08-17,Completed,Y,legacy_A
MBR_44223,LEG_044223,BATCH_1,2025-12-12,Reprocessed,Y,legacy_A
MBR_44224,LEG_044224,BATCH_1,2023-04-13,Reprocessed,Y,legacy_A
MBR_44225,LEG_044225,BATCH_5,2023-02-03,Reprocessed,Y,legacy_B
MBR_44226,LEG_044226,BATCH_2,2023-11-20,Failed,Y,legacy_A
MBR_44227,LEG_044227,BATCH_4,2024-01-29,Reprocessed,N,legacy_B
MBR_44228,LEG_044228,BATCH_5,2025-01-26,Reprocessed,Y,legacy_A
MBR_44229,LEG_044229,BATCH_2,2023-02-06,Failed,N,legacy_A
MBR_44230,LEG_044230,BATCH_3,2025-08-13,Reprocessed,N,legacy_A
MBR_44231,LEG_044231,BATCH_1,2023-08-06,Failed,Y,legacy_A
MBR_44232,LEG_044232,BATCH_3,2023-02-15,Completed,N,legacy_A
MBR_44233,LEG_044233,BATCH_5,2025-07-14,Reprocessed,N,legacy_B
MBR_44234,LEG_044234,BATCH_3,2023-01-06,Reprocessed,Y,legacy_A
MBR_44235,LEG_044235,BATCH_1,2023-05-17,Reprocessed,N,legacy_A
MBR_44236,LEG_044236,BATCH_3,2024-10-22,Reprocessed,Y,legacy_B
MBR_44237,LEG_044237,BATCH_5,2023-07-05,Reprocessed,Y,legacy_A
MBR_44238,LEG_044238,BATCH_3,2023-08-29,Reprocessed,Y,legacy_A
MBR_44239,LEG_044239,BATCH_1,2024-06-04,Completed,Y,legacy_A
MBR_44240,LEG_044240,BATCH_1,2024-05-23,Failed,Y,legacy_A
MBR_44241,LEG_044241,BATCH_5,2025-05-05,Reprocessed,N,legacy_A
MBR_44242,LEG_044242,BATCH_1,2024-03-10,Failed,Y,legacy_A
MBR_44243,LEG_044243,BATCH_1,2024-01-03,Reprocessed,Y,legacy_A
MBR_44244,LEG_044244,BATCH_4,2023-01-16,Failed,Y,legacy_B
MBR_44245,LEG_044245,BATCH_2,2023-10-31,Failed,N,legacy_B
MBR_44246,LEG_044246,BATCH_1,2024-01-10,Reprocessed,N,legacy_A
MBR_44247,LEG_044247,BATCH_5,2025-02-28,Failed,N,legacy_B
MBR_44248,LEG_044248,BATCH_3,2024-04-17,Reprocessed,N,legacy_A
MBR_44249,LEG_044249,BATCH_3,2025-12-18,Completed,N,legacy_A
MBR_44250,LEG_044250,BATCH_5,2023-11-28,Failed,N,legacy_A
MBR_44251,LEG_044251,BATCH_1,2024-02-24,Failed,Y,legacy_A
MBR_44252,LEG_044252,BATCH_2,2025-10-26,Reprocessed,Y,legacy_B
MBR_44253,LEG_044253,BATCH_1,2024-02-27,Completed,N,legacy_A
MBR_44254,LEG_044254,BATCH_4,2024-08-21,Reprocessed,Y,legacy_B
MBR_44255,LEG_044255,BATCH_2,2025-05-02,Failed,Y,legacy_A
MBR_44256,LEG_044256,BATCH_3,2025-11-25,Failed,N,legacy_A
MBR_44257,LEG_044257,BATCH_2,2024-04-04,Completed,Y,legacy_B
MBR_44258,LEG_044258,BATCH_1,2024-06-18,Completed,Y,legacy_B
MBR_44259,LEG_044259,BATCH_2,2024-04-04,Reprocessed,N,legacy_A
MBR_44260,LEG_044260,BATCH_2,2025-03-05,Completed,Y,legacy_B
MBR_44261,LEG_044261,BATCH_5,2024-03-02,Failed,N,legacy_A
MBR_44262,LEG_044262,BATCH_1,2025-03-21,Completed,Y,legacy_A
MBR_44263,LEG_044263,BATCH_3,2023-05-19,Failed,N,legacy_A
MBR_44264,LEG_044264,BATCH_3,2024-06-11,Failed,N,legacy_A
MBR_44265,LEG_044265,BATCH_2,2025-10-21,Completed,Y,legacy_A
MBR_44266,LEG_044266,BATCH_3,2025-03-13,Failed,N,legacy_A
MBR_44267,LEG_044267,BATCH_2,2023-11-25,Reprocessed,N,legacy_A
MBR_44268,LEG_044268,BATCH_3,2025-11-08,Completed,N,legacy_A
MBR_44269,LEG_044269,BATCH_1,2024-12-19,Failed,N,legacy_A
MBR_44270,LEG_044270,BATCH_1,2023-10-24,Reprocessed,N,legacy_B
MBR_44271,LEG_044271,BATCH_5,2025-07-15,Reprocessed,Y,legacy_B
MBR_44272,LEG_044272,BATCH_3,2024-05-26,Completed,N,legacy_A
MBR_44273,LEG_044273,BATCH_2,2024-11-11,Reprocessed,N,legacy_A
MBR_44274,LEG_044274,BATCH_5,2023-06-16,Failed,Y,legacy_B
MBR_44275,LEG_044275,BATCH_3,2023-06-06,Completed,Y,legacy_A
MBR_44276,LEG_044276,BATCH_2,2024-07-13,Failed,Y,legacy_A
MBR_44277,LEG_044277,BATCH_3,2023-03-31,Completed,Y,legacy_B
MBR_44278,LEG_044278,BATCH_1,2024-11-26,Reprocessed,N,legacy_A
MBR_44279,LEG_044279,BATCH_1,2024-08-15,Reprocessed,N,legacy_A
MBR_44280,LEG_044280,BATCH_1,2025-10-05,Failed,N,legacy_B
MBR_44281,LEG_044281,BATCH_5,2023-06-17,Completed,N,legacy_A
MBR_44282,LEG_044282,BATCH_2,2024-05-30,Failed,N,legacy_B
MBR_44283,LEG_044283,BATCH_1,2024-02-01,Completed,Y,legacy_B
MBR_44284,LEG_044284,BATCH_4,2024-12-19,Failed,Y,legacy_A
MBR_44285,LEG_044285,BATCH_2,2023-05-31,Reprocessed,Y,legacy_A
MBR_44286,LEG_044286,BATCH_5,2024-07-11,Failed,Y,legacy_A
MBR_44287,LEG_044287,BATCH_5,2025-12-26,Reprocessed,N,legacy_A
MBR_44288,LEG_044288,BATCH_5,2024-04-11,Completed,Y,legacy_A
MBR_44289,LEG_044289,BATCH_1,2025-02-24,Completed,N,legacy_A
MBR_44290,LEG_044290,BATCH_1,2024-03-18,Failed,Y,legacy_A
MBR_44291,LEG_044291,BATCH_2,2023-10-24,Failed,N,legacy_A
MBR_44292,LEG_044292,BATCH_2,2023-02-10,Failed,Y,legacy_A
MBR_44293,LEG_044293,BATCH_4,2023-12-12,Reprocessed,Y,legacy_A
MBR_44294,LEG_044294,BATCH_2,2024-06-07,Completed,N,legacy_B
MBR_44295,LEG_044295,BATCH_4,2025-01-04,Failed,N,legacy_A
MBR_44296,LEG_044296,BATCH_5,2024-03-01,Failed,Y,legacy_A
MBR_44297,LEG_044297,BATCH_3,2025-08-28,Reprocessed,N,legacy_A
MBR_44298,LEG_044298,BATCH_4,2023-02-05,Reprocessed,N,legacy_A
MBR_44299,LEG_044299,BATCH_4,2024-01-21,Completed,Y,legacy_B
MBR_44300,LEG_044300,BATCH_5,2024-05-08,Reprocessed,N,legacy_B
MBR_44301,LEG_044301,BATCH_4,2024-10-30,Completed,N,legacy_A
MBR_44302,LEG_044302,BATCH_1,2024-04-25,Reprocessed,Y,legacy_A
MBR_44303,LEG_044303,BATCH_5,2024-01-26,Reprocessed,Y,legacy_B
MBR_44304,LEG_044304,BATCH_5,2025-05-13,Completed,N,legacy_A
MBR_44305,LEG_044305,BATCH_3,2023-08-25,Failed,N,legacy_A
MBR_44306,LEG_044306,BATCH_3,2024-11-15,Completed,N,legacy_A
MBR_44307,LEG_044307,BATCH_2,2023-03-14,Failed,Y,legacy_A
