violation_id,member_id,violation_type,violation_date,severity_level
VIO_23291,MBR_23291,Late Payment,2024-11-28,Low
VIO_33245,MBR_33245,Fraud,2023-07-12,Medium
VIO_20501,MBR_20501,Policy Abuse,2025-02-23,Low
VIO_40647,MBR_40647,Late Payment,2023-09-27,High
VIO_8594,MBR_08594,Policy Abuse,2025-04-15,Medium
VIO_17966,MBR_17966,Policy Abuse,2023-12-18,Medium
VIO_32841,MBR_32841,Policy Abuse,2025-07-16,Low
VIO_25694,MBR_25694,Policy Abuse,2024-03-11,Low
VIO_18857,MBR_18857,Fraud,2023-11-08,High
VIO_8992,MBR_08992,Late Payment,2024-04-11,High
VIO_29119,MBR_29119,Policy Abuse,2023-06-16,Medium
VIO_9067,MBR_09067,Late Payment,2025-05-09,Medium
VIO_30545,MBR_30545,Policy Abuse,2023-04-22,Medium
VIO_34406,MBR_34406,Policy Abuse,2025-07-01,Low
VIO_2086,MBR_02086,Policy Abuse,2023-08-24,Medium
VIO_35842,MBR_35842,Late Payment,2023-03-05,Low
VIO_23280,MBR_23280,Late Payment,2024-02-19,High
VIO_45932,MBR_45932,Policy Abuse,2023-12-06,Medium
VIO_44152,MBR_44152,Policy Abuse,2023-12-15,Medium
VIO_3182,MBR_03182,Policy Abuse,2025-10-08,Low
VIO_43472,MBR_43472,Fraud,2024-07-09,High
VIO_17222,MBR_17222,Fraud,2025-12-04,Low
VIO_40306,MBR_40306,Fraud,2025-03-13,Low
VIO_6510,MBR_06510,Late Payment,2025-10-09,Medium
VIO_41487,MBR_41487,Fraud,2024-11-30,Low
VIO_17715,MBR_17715,Policy Abuse,2024-06-01,High
VIO_14241,MBR_14241,Policy Abuse,2023-08-04,High
VIO_2732,MBR_02732,Late Payment,2023-10-17,Low
VIO_775,MBR_00775,Policy Abuse,2025-05-05,High
VIO_46445,MBR_46445,Policy Abuse,2024-07-21,Medium
VIO_42835,MBR_42835,Fraud,2024-04-05,High
VIO_23202,MBR_23202,Policy Abuse,2023-02-19,Low
VIO_42509,MBR_42509,Late Payment,2025-05-03,Medium
VIO_46214,MBR_46214,Late Payment,2025-12-24,Medium
VIO_30751,MBR_30751,Fraud,2023-12-03,Low
VIO_25936,MBR_25936,Policy Abuse,2025-03-02,Medium
VIO_727,MBR_00727,Fraud,2023-09-17,Medium
VIO_26041,MBR_26041,Fraud,2024-03-25,Low
VIO_6631,MBR_06631,Policy Abuse,2023-01-20,Medium
VIO_31904,MBR_31904,Fraud,2024-02-27,High
VIO_40467,MBR_40467,Fraud,2024-06-18,High
VIO_14975,MBR_14975,Fraud,2023-01-21,High
VIO_13690,MBR_13690,Fraud,2025-07-11,Medium
VIO_41962,MBR_41962,Fraud,2023-10-19,Low
VIO_42856,MBR_42856,Policy Abuse,2024-06-02,Medium
VIO_28309,MBR_28309,Fraud,2024-05-12,Low
VIO_32665,MBR_32665,Late Payment,2023-07-04,Low
VIO_10093,MBR_10093,Fraud,2025-06-15,High
VIO_42205,MBR_42205,Fraud,2023-08-29,High
VIO_9569,MBR_09569,Fraud,2025-09-13,High
VIO_42118,MBR_42118,Fraud,2025-05-10,Low
VIO_45372,MBR_45372,Policy Abuse,2025-07-22,Low
VIO_12721,MBR_12721,Late Payment,2024-06-13,High
VIO_37363,MBR_37363,Late Payment,2024-05-30,Low
VIO_3490,MBR_03490,Fraud,2025-01-18,High
VIO_11378,MBR_11378,Late Payment,2023-12-05,High
VIO_45891,MBR_45891,Late Payment,2024-08-02,High
VIO_6630,MBR_06630,Fraud,2024-04-09,Low
VIO_10057,MBR_10057,Policy Abuse,2024-06-05,High
VIO_11733,MBR_11733,Policy Abuse,2024-06-02,Medium
VIO_15825,MBR_15825,Late Payment,2023-06-11,Medium
VIO_15732,MBR_15732,Policy Abuse,2023-09-26,High
VIO_35511,MBR_35511,Fraud,2024-02-07,High
VIO_37214,MBR_37214,Fraud,2024-08-21,High
VIO_787,MBR_00787,Late Payment,2023-11-16,Medium
VIO_49177,MBR_49177,Late Payment,2023-03-07,Medium
VIO_18228,MBR_18228,Policy Abuse,2024-03-28,Low
VIO_38159,MBR_38159,Policy Abuse,2024-05-04,Low
VIO_6444,MBR_06444,Policy Abuse,2023-01-17,High
VIO_20887,MBR_20887,Late Payment,2025-05-15,High
VIO_18117,MBR_18117,Late Payment,2024-02-10,Low
VIO_40598,MBR_40598,Policy Abuse,2025-06-22,High
VIO_22480,MBR_22480,Policy Abuse,2025-01-13,High
VIO_8272,MBR_08272,Late Payment,2023-03-11,Low
VIO_46029,MBR_46029,Late Payment,2025-03-23,Low
VIO_32022,MBR_32022,Fraud,2024-03-22,Low
VIO_42226,MBR_42226,Policy Abuse,2024-04-15,High
VIO_27418,MBR_27418,Fraud,2024-02-21,Low
VIO_2922,MBR_02922,Policy Abuse,2024-07-26,Medium
VIO_27708,MBR_27708,Late Payment,2025-12-27,Low
VIO_10232,MBR_10232,Fraud,2024-12-07,High
VIO_6030,MBR_06030,Late Payment,2025-07-16,High
VIO_20173,MBR_20173,Fraud,2025-05-17,High
VIO_24280,MBR_24280,Fraud,2023-09-13,Medium
VIO_1297,MBR_01297,Late Payment,2023-10-10,Low
VIO_23021,MBR_23021,Late Payment,2025-03-10,Low
VIO_13503,MBR_13503,Fraud,2024-12-05,High
VIO_2311,MBR_02311,Policy Abuse,2024-06-28,High
VIO_23010,MBR_23010,Late Payment,2024-08-29,Low
VIO_13934,MBR_13934,Late Payment,2024-11-28,Medium
VIO_25073,MBR_25073,Policy Abuse,2025-10-09,Low
VIO_35821,MBR_35821,Fraud,2025-02-13,Low
VIO_47061,MBR_47061,Policy Abuse,2025-08-09,Medium
VIO_12816,MBR_12816,Policy Abuse,2025-09-16,Medium
VIO_15083,MBR_15083,Fraud,2023-12-30,High
VIO_5307,MBR_05307,Policy Abuse,2024-06-07,Low
VIO_9009,MBR_09009,Late Payment,2025-11-29,Medium
VIO_22571,MBR_22571,Late Payment,2024-01-10,High
VIO_23679,MBR_23679,Policy Abuse,2023-05-03,Low
VIO_46579,MBR_46579,Fraud,2025-06-09,Low
VIO_5359,MBR_05359,Late Payment,2025-11-28,Medium
VIO_2441,MBR_02441,Policy Abuse,2024-08-09,Low
VIO_3664,MBR_03664,Policy Abuse,2025-05-15,High
VIO_41661,MBR_41661,Fraud,2023-06-18,Medium
VIO_45798,MBR_45798,Late Payment,2025-10-01,Low
VIO_3292,MBR_03292,Policy Abuse,2024-10-01,High
VIO_17321,MBR_17321,Late Payment,2023-06-04,Medium
VIO_26263,MBR_26263,Fraud,2025-06-19,Low
VIO_7717,MBR_07717,Fraud,2025-08-05,Medium
VIO_30684,MBR_30684,Fraud,2025-10-24,High
VIO_39612,MBR_39612,Fraud,2024-05-08,High
VIO_24069,MBR_24069,Late Payment,2023-06-23,Low
VIO_45510,MBR_45510,Late Payment,2023-11-07,Low
VIO_12389,MBR_12389,Late Payment,2025-11-27,Low
VIO_35523,MBR_35523,Late Payment,2025-07-09,Low
VIO_1250,MBR_01250,Late Payment,2023-01-01,Low
VIO_23868,MBR_23868,Fraud,2023-09-02,High
VIO_26356,MBR_26356,Fraud,2025-11-06,Medium
VIO_19853,MBR_19853,Policy Abuse,2024-11-22,High
VIO_31705,MBR_31705,Fraud,2025-12-08,Medium
VIO_21418,MBR_21418,Late Payment,2024-03-04,High
VIO_18913,MBR_18913,Policy Abuse,2025-01-31,Medium
VIO_6035,MBR_06035,Policy Abuse,2023-07-23,Low
VIO_6400,MBR_06400,Policy Abuse,2024-12-12,Low
VIO_30468,MBR_30468,Late Payment,2024-06-03,Medium
VIO_41371,MBR_41371,Policy Abuse,2024-07-17,Low
VIO_34653,MBR_34653,Policy Abuse,2025-07-21,Medium
VIO_30449,MBR_30449,Fraud,2025-01-18,Low
VIO_34610,MBR_34610,Late Payment,2023-03-03,Medium
VIO_48076,MBR_48076,Late Payment,2023-03-20,Medium
VIO_38553,MBR_38553,Late Payment,2023-06-01,High
VIO_33794,MBR_33794,Policy Abuse,2025-04-14,Low
VIO_35174,MBR_35174,Late Payment,2025-05-19,Medium
VIO_47375,MBR_47375,Fraud,2024-09-13,Medium
VIO_33487,MBR_33487,Policy Abuse,2025-04-17,Low
VIO_23564,MBR_23564,Policy Abuse,2024-05-02,Low
VIO_750,MBR_00750,Fraud,2023-10-30,Medium
VIO_6938,MBR_06938,Late Payment,2024-01-23,Medium
VIO_8627,MBR_08627,Late Payment,2023-05-02,High
VIO_17821,MBR_17821,Fraud,2024-02-02,Low
VIO_32577,MBR_32577,Policy Abuse,2023-01-07,High
VIO_47579,MBR_47579,Fraud,2024-12-18,Low
VIO_31040,MBR_31040,Fraud,2023-01-10,Low
VIO_32562,MBR_32562,Policy Abuse,2023-05-21,Medium
VIO_41852,MBR_41852,Policy Abuse,2025-08-14,High
VIO_41407,MBR_41407,Policy Abuse,2025-06-03,Medium
VIO_38740,MBR_38740,Fraud,2025-12-01,High
VIO_487,MBR_00487,Fraud,2025-07-08,Low
VIO_508,MBR_00508,Policy Abuse,2024-07-12,Medium
VIO_6799,MBR_06799,Policy Abuse,2024-02-05,High
VIO_42451,MBR_42451,Policy Abuse,2025-08-05,Medium
VIO_33519,MBR_33519,Fraud,2023-05-19,Medium
VIO_13777,MBR_13777,Fraud,2024-08-27,Medium
VIO_23355,MBR_23355,Fraud,2023-03-25,Medium
VIO_24943,MBR_24943,Fraud,2025-04-21,Medium
VIO_40168,MBR_40168,Late Payment,2024-08-29,Low
VIO_38368,MBR_38368,Late Payment,2023-06-15,High
VIO_4572,MBR_04572,Late Payment,2024-11-06,Low
VIO_37240,MBR_37240,Policy Abuse,2024-10-26,Low
VIO_471,MBR_00471,Policy Abuse,2025-02-11,High
VIO_2694,MBR_02694,Policy Abuse,2025-02-14,Medium
VIO_42240,MBR_42240,Policy Abuse,2024-04-26,Medium
VIO_25320,MBR_25320,Late Payment,2023-04-13,Medium
VIO_24753,MBR_24753,Policy Abuse,2024-06-13,High
VIO_11,MBR_00011,Fraud,2025-10-06,Medium
VIO_23140,MBR_23140,Fraud,2024-04-21,Low
VIO_1271,MBR_01271,Policy Abuse,2025-08-07,Low
VIO_48674,MBR_48674,Late Payment,2024-09-09,High
VIO_31454,MBR_31454,Fraud,2025-04-23,Low
VIO_22880,MBR_22880,Late Payment,2025-12-12,High
VIO_36950,MBR_36950,Late Payment,2024-06-01,High
VIO_5800,MBR_05800,Fraud,2024-11-24,Medium
VIO_27721,MBR_27721,Fraud,2023-10-03,High
VIO_39964,MBR_39964,Late Payment,2025-06-11,Medium
VIO_30842,MBR_30842,Fraud,2025-06-27,Low
VIO_11441,MBR_11441,Late Payment,2024-04-08,High
VIO_49229,MBR_49229,Fraud,2025-06-16,High
VIO_35093,MBR_35093,Fraud,2024-01-13,Medium
VIO_20311,MBR_20311,Policy Abuse,2023-01-22,Low
VIO_40065,MBR_40065,Late Payment,2024-08-18,Medium
VIO_28599,MBR_28599,Late Payment,2024-06-11,Medium
VIO_11709,MBR_11709,Late Payment,2023-02-21,High
VIO_7518,MBR_07518,Fraud,2024-09-03,Low
VIO_29039,MBR_29039,Fraud,2024-10-16,Low
VIO_30213,MBR_30213,Late Payment,2023-03-07,Low
VIO_19404,MBR_19404,Late Payment,2024-12-14,High
VIO_28313,MBR_28313,Policy Abuse,2023-02-14,High
VIO_34434,MBR_34434,Policy Abuse,2024-10-08,Medium
VIO_11130,MBR_11130,Fraud,2024-03-25,High
VIO_20633,MBR_20633,Late Payment,2023-02-09,Medium
VIO_3800,MBR_03800,Fraud,2024-07-19,Low
VIO_29245,MBR_29245,Fraud,2023-10-30,Medium
VIO_41256,MBR_41256,Policy Abuse,2025-05-11,Low
VIO_6347,MBR_06347,Late Payment,2024-05-30,Medium
VIO_5109,MBR_05109,Policy Abuse,2025-02-26,Low
VIO_49528,MBR_49528,Late Payment,2024-03-03,High
VIO_40042,MBR_40042,Fraud,2025-02-13,Medium
VIO_17292,MBR_17292,Policy Abuse,2024-03-10,Medium
VIO_45959,MBR_45959,Policy Abuse,2023-04-21,Low
VIO_43071,MBR_43071,Late Payment,2023-07-15,Medium
VIO_45046,MBR_45046,Late Payment,2024-03-07,High
VIO_21185,MBR_21185,Fraud,2023-10-27,Low
VIO_36762,MBR_36762,Late Payment,2023-07-29,High
VIO_3271,MBR_03271,Policy Abuse,2024-05-31,Medium
VIO_22250,MBR_22250,Late Payment,2023-07-02,High
VIO_38935,MBR_38935,Fraud,2023-03-06,High
VIO_4507,MBR_04507,Fraud,2024-10-07,Low
VIO_42811,MBR_42811,Fraud,2024-05-13,Medium
VIO_34254,MBR_34254,Policy Abuse,2025-02-01,High
VIO_23653,MBR_23653,Fraud,2024-03-11,Low
VIO_39579,MBR_39579,Policy Abuse,2024-05-14,Low
VIO_28609,MBR_28609,Policy Abuse,2025-03-24,Medium
VIO_32341,MBR_32341,Fraud,2025-01-10,Medium
VIO_37438,MBR_37438,Fraud,2023-10-16,High
VIO_43731,MBR_43731,Policy Abuse,2023-01-31,Low
VIO_33070,MBR_33070,Late Payment,2025-04-09,Low
VIO_20941,MBR_20941,Policy Abuse,2024-05-11,Low
VIO_42539,MBR_42539,Late Payment,2023-11-06,Low
VIO_2048,MBR_02048,Fraud,2025-05-30,Low
VIO_31475,MBR_31475,Policy Abuse,2023-10-26,Medium
VIO_13205,MBR_13205,Late Payment,2024-04-02,High
VIO_925,MBR_00925,Late Payment,2023-05-22,Low
VIO_16832,MBR_16832,Fraud,2023-06-16,Medium
VIO_42461,MBR_42461,Fraud,2025-05-04,Low
VIO_13674,MBR_13674,Fraud,2023-05-05,High
VIO_25528,MBR_25528,Fraud,2023-02-27,Low
VIO_21064,MBR_21064,Policy Abuse,2023-12-23,Low
VIO_3016,MBR_03016,Late Payment,2023-09-02,High
VIO_18510,MBR_18510,Late Payment,2023-03-13,Medium
VIO_19934,MBR_19934,Late Payment,2024-08-02,Low
VIO_44325,MBR_44325,Policy Abuse,2023-03-24,Low
VIO_3494,MBR_03494,Late Payment,2023-12-13,High
VIO_31505,MBR_31505,Policy Abuse,2024-01-14,Medium
VIO_23191,MBR_23191,Policy Abuse,2025-06-24,High
VIO_18327,MBR_18327,Fraud,2024-02-26,High
VIO_19833,MBR_19833,Policy Abuse,2024-07-22,High
VIO_7400,MBR_07400,Late Payment,2024-07-21,Medium
VIO_32903,MBR_32903,Late Payment,2023-02-22,Low
VIO_44934,MBR_44934,Policy Abuse,2025-07-04,Low
VIO_31616,MBR_31616,Policy Abuse,2023-02-01,Low
VIO_5812,MBR_05812,Policy Abuse,2024-03-23,High
VIO_14040,MBR_14040,Policy Abuse,2024-09-08,Medium
VIO_48379,MBR_48379,Late Payment,2025-10-22,Low
VIO_15272,MBR_15272,Policy Abuse,2023-11-21,Low
VIO_565,MBR_00565,Fraud,2025-12-22,High
VIO_11005,MBR_11005,Policy Abuse,2025-11-07,Low
VIO_41691,MBR_41691,Late Payment,2023-11-17,Medium
VIO_47115,MBR_47115,Policy Abuse,2024-05-31,High
VIO_45516,MBR_45516,Policy Abuse,2023-09-11,Medium
VIO_10897,MBR_10897,Late Payment,2023-09-13,High
VIO_19745,MBR_19745,Policy Abuse,2023-09-15,Medium
VIO_18089,MBR_18089,Late Payment,2023-03-08,Medium
VIO_10124,MBR_10124,Fraud,2024-12-31,Low
VIO_39434,MBR_39434,Fraud,2023-10-04,High
VIO_40856,MBR_40856,Late Payment,2023-03-13,Medium
VIO_42472,MBR_42472,Late Payment,2025-06-16,High
VIO_40616,MBR_40616,Late Payment,2023-09-13,Low
VIO_1690,MBR_01690,Policy Abuse,2025-05-19,Low
VIO_4259,MBR_04259,Policy Abuse,2023-08-15,Medium
VIO_106,MBR_00106,Fraud,2023-09-02,Medium
VIO_4765,MBR_04765,Fraud,2024-02-09,Low
VIO_45705,MBR_45705,Late Payment,2023-11-05,Medium
VIO_14695,MBR_14695,Policy Abuse,2024-02-04,Low
VIO_48903,MBR_48903,Fraud,2023-12-09,High
VIO_32968,MBR_32968,Fraud,2024-03-01,Low
VIO_4977,MBR_04977,Fraud,2024-08-24,Low
VIO_4609,MBR_04609,Fraud,2024-06-09,High
VIO_15938,MBR_15938,Late Payment,2024-11-27,High
VIO_42645,MBR_42645,Fraud,2025-10-05,Medium
VIO_46105,MBR_46105,Late Payment,2023-01-15,High
VIO_9504,MBR_09504,Policy Abuse,2025-04-20,High
VIO_38673,MBR_38673,Late Payment,2024-08-25,High
VIO_33033,MBR_33033,Policy Abuse,2025-11-02,Medium
VIO_28559,MBR_28559,Policy Abuse,2024-02-06,High
VIO_2024,MBR_02024,Late Payment,2023-11-14,High
VIO_32958,MBR_32958,Fraud,2025-09-25,Low
VIO_15857,MBR_15857,Policy Abuse,2025-05-20,High
VIO_45918,MBR_45918,Fraud,2024-03-16,High
VIO_17574,MBR_17574,Policy Abuse,2025-08-09,Medium
VIO_15102,MBR_15102,Late Payment,2024-11-30,Medium
VIO_48430,MBR_48430,Late Payment,2023-07-18,Medium
VIO_37597,MBR_37597,Fraud,2024-09-04,High
VIO_16423,MBR_16423,Late Payment,2023-03-06,Medium
VIO_43064,MBR_43064,Fraud,2024-12-01,Low
VIO_14130,MBR_14130,Fraud,2023-06-17,Low
VIO_49309,MBR_49309,Late Payment,2025-08-03,Low
VIO_34926,MBR_34926,Policy Abuse,2023-03-04,High
VIO_3256,MBR_03256,Late Payment,2024-02-21,Medium
VIO_5245,MBR_05245,Policy Abuse,2024-12-01,Low
VIO_22272,MBR_22272,Late Payment,2025-12-25,Low
VIO_20868,MBR_20868,Late Payment,2023-06-22,Medium
VIO_42660,MBR_42660,Policy Abuse,2023-01-07,Medium
VIO_16126,MBR_16126,Fraud,2023-02-12,Medium
VIO_22610,MBR_22610,Fraud,2024-05-19,Medium
VIO_49375,MBR_49375,Late Payment,2023-12-08,Medium
VIO_36307,MBR_36307,Late Payment,2024-05-20,High
VIO_28592,MBR_28592,Policy Abuse,2024-03-26,Low
VIO_45738,MBR_45738,Policy Abuse,2024-01-16,Medium
VIO_38055,MBR_38055,Late Payment,2023-09-30,High
VIO_28228,MBR_28228,Late Payment,2023-12-23,Medium
VIO_30664,MBR_30664,Fraud,2024-05-10,Low
VIO_32411,MBR_32411,Late Payment,2025-01-16,High
VIO_42743,MBR_42743,Fraud,2024-08-04,High
VIO_41905,MBR_41905,Fraud,2024-10-17,Medium
VIO_512,MBR_00512,Policy Abuse,2024-12-18,Low
VIO_14397,MBR_14397,Late Payment,2024-02-12,Medium
VIO_5637,MBR_05637,Late Payment,2024-10-04,Medium
VIO_11185,MBR_11185,Policy Abuse,2025-08-03,Medium
VIO_3676,MBR_03676,Fraud,2024-10-17,Low
VIO_44463,MBR_44463,Late Payment,2024-07-10,High
VIO_17070,MBR_17070,Late Payment,2024-02-19,Low
VIO_35474,MBR_35474,Fraud,2023-05-30,High
VIO_36517,MBR_36517,Fraud,2023-07-30,Medium
VIO_34404,MBR_34404,Fraud,2024-10-09,Low
VIO_27383,MBR_27383,Fraud,2024-12-05,Low
VIO_49712,MBR_49712,Fraud,2024-12-21,Medium
VIO_26881,MBR_26881,Late Payment,2023-07-27,High
VIO_47,MBR_00047,Late Payment,2025-09-11,Medium
VIO_18340,MBR_18340,Late Payment,2024-04-08,Medium
VIO_39958,MBR_39958,Late Payment,2024-03-15,Low
VIO_42038,MBR_42038,Fraud,2024-05-20,High
VIO_35520,MBR_35520,Policy Abuse,2023-03-02,Low
VIO_14830,MBR_14830,Fraud,2025-04-10,Low
VIO_19891,MBR_19891,Late Payment,2024-05-25,Medium
VIO_33722,MBR_33722,Late Payment,2024-10-01,High
VIO_34441,MBR_34441,Fraud,2024-11-02,Low
VIO_14327,MBR_14327,Policy Abuse,2025-06-26,Medium
VIO_25539,MBR_25539,Late Payment,2023-02-09,Low
VIO_45951,MBR_45951,Fraud,2023-02-04,Low
VIO_22258,MBR_22258,Fraud,2025-06-17,Medium
VIO_14657,MBR_14657,Late Payment,2024-05-19,Medium
VIO_44213,MBR_44213,Policy Abuse,2023-01-25,Medium
VIO_9667,MBR_09667,Late Payment,2024-05-21,High
VIO_19818,MBR_19818,Fraud,2024-10-12,Low
VIO_35708,MBR_35708,Late Payment,2025-09-16,High
VIO_20492,MBR_20492,Fraud,2025-09-16,High
VIO_41214,MBR_41214,Policy Abuse,2023-03-05,Medium
VIO_48023,MBR_48023,Late Payment,2023-04-16,Medium
VIO_24053,MBR_24053,Policy Abuse,2025-09-13,Low
VIO_39659,MBR_39659,Late Payment,2023-09-21,Medium
VIO_44302,MBR_44302,Policy Abuse,2023-11-16,Low
VIO_37716,MBR_37716,Fraud,2025-01-18,High
VIO_32258,MBR_32258,Policy Abuse,2023-09-07,High
VIO_8074,MBR_08074,Policy Abuse,2024-10-09,Medium
VIO_12945,MBR_12945,Policy Abuse,2023-07-14,Low
VIO_40563,MBR_40563,Fraud,2023-02-27,High
VIO_34912,MBR_34912,Fraud,2025-08-29,Medium
VIO_7182,MBR_07182,Late Payment,2023-12-08,Medium
VIO_7715,MBR_07715,Policy Abuse,2025-06-17,High
VIO_19373,MBR_19373,Late Payment,2024-08-11,Low
VIO_1777,MBR_01777,Late Payment,2023-03-31,High
VIO_7308,MBR_07308,Late Payment,2025-09-14,Medium
VIO_46465,MBR_46465,Policy Abuse,2023-07-01,Low
VIO_34360,MBR_34360,Fraud,2024-01-23,Low
VIO_42528,MBR_42528,Late Payment,2023-06-20,Medium
VIO_43897,MBR_43897,Fraud,2024-04-30,High
VIO_47146,MBR_47146,Policy Abuse,2024-09-29,Low
VIO_22906,MBR_22906,Fraud,2024-04-12,Low
VIO_41566,MBR_41566,Fraud,2024-01-19,High
VIO_14037,MBR_14037,Policy Abuse,2024-12-10,Low
VIO_27525,MBR_27525,Late Payment,2025-02-03,Low
VIO_44615,MBR_44615,Late Payment,2025-09-29,Medium
VIO_37776,MBR_37776,Fraud,2025-11-09,Medium
VIO_2013,MBR_02013,Policy Abuse,2023-12-02,Medium
VIO_32102,MBR_32102,Fraud,2025-10-21,Medium
VIO_3616,MBR_03616,Policy Abuse,2025-10-18,Medium
VIO_11835,MBR_11835,Policy Abuse,2025-05-22,High
VIO_1807,MBR_01807,Fraud,2025-08-27,Medium
VIO_11232,MBR_11232,Fraud,2025-07-19,Low
VIO_35480,MBR_35480,Late Payment,2023-03-11,Low
VIO_21934,MBR_21934,Fraud,2024-10-03,Medium
VIO_42685,MBR_42685,Late Payment,2025-05-30,High
VIO_38307,MBR_38307,Late Payment,2024-03-17,High
VIO_7410,MBR_07410,Policy Abuse,2024-03-07,Low
VIO_14378,MBR_14378,Policy Abuse,2023-08-09,Low
VIO_12953,MBR_12953,Late Payment,2024-07-24,Medium
VIO_12449,MBR_12449,Policy Abuse,2024-04-29,Medium
VIO_32924,MBR_32924,Policy Abuse,2025-09-19,High
VIO_46868,MBR_46868,Late Payment,2023-08-07,Medium
VIO_5729,MBR_05729,Late Payment,2025-11-16,Medium
VIO_26900,MBR_26900,Late Payment,2024-07-23,High
VIO_8819,MBR_08819,Policy Abuse,2024-08-23,Low
VIO_20963,MBR_20963,Late Payment,2024-03-13,Medium
VIO_24487,MBR_24487,Policy Abuse,2024-04-20,High
VIO_41811,MBR_41811,Late Payment,2025-12-02,Low
VIO_34942,MBR_34942,Late Payment,2023-03-05,Low
VIO_40110,MBR_40110,Policy Abuse,2023-12-16,High
VIO_36054,MBR_36054,Late Payment,2025-03-27,Medium
VIO_8036,MBR_08036,Late Payment,2025-03-21,Medium
VIO_3753,MBR_03753,Late Payment,2025-02-08,Medium
VIO_42237,MBR_42237,Late Payment,2024-07-09,Low
VIO_34524,MBR_34524,Late Payment,2025-05-13,Medium
VIO_15659,MBR_15659,Policy Abuse,2025-10-06,Medium
VIO_187,MBR_00187,Fraud,2023-04-24,High
VIO_7689,MBR_07689,Fraud,2025-09-20,Medium
VIO_44199,MBR_44199,Late Payment,2023-11-28,Medium
VIO_27606,MBR_27606,Policy Abuse,2025-02-04,Medium
VIO_39710,MBR_39710,Policy Abuse,2024-12-26,Low
VIO_44342,MBR_44342,Late Payment,2023-08-19,Low
VIO_26584,MBR_26584,Policy Abuse,2023-03-30,High
VIO_73,MBR_00073,Policy Abuse,2023-01-02,High
VIO_10686,MBR_10686,Fraud,2024-07-25,Medium
VIO_20333,MBR_20333,Fraud,2024-03-20,High
VIO_33562,MBR_33562,Policy Abuse,2023-03-31,Medium
VIO_41185,MBR_41185,Late Payment,2024-10-16,High
VIO_49941,MBR_49941,Policy Abuse,2024-10-23,High
VIO_41699,MBR_41699,Late Payment,2025-08-28,High
VIO_9623,MBR_09623,Policy Abuse,2025-03-04,Medium
VIO_28886,MBR_28886,Fraud,2023-03-11,Low
VIO_29130,MBR_29130,Policy Abuse,2025-09-20,Medium
VIO_11036,MBR_11036,Late Payment,2025-06-22,Low
VIO_15226,MBR_15226,Policy Abuse,2024-12-15,High
VIO_36982,MBR_36982,Late Payment,2025-08-10,High
VIO_1830,MBR_01830,Fraud,2024-06-20,Low
VIO_6935,MBR_06935,Fraud,2023-01-18,High
VIO_3875,MBR_03875,Fraud,2023-02-24,Medium
VIO_11764,MBR_11764,Fraud,2024-06-29,High
VIO_18648,MBR_18648,Fraud,2023-07-02,High
VIO_25058,MBR_25058,Fraud,2025-12-22,Low
VIO_36969,MBR_36969,Late Payment,2025-10-25,Low
VIO_48374,MBR_48374,Policy Abuse,2023-09-10,High
VIO_2786,MBR_02786,Late Payment,2023-09-06,Medium
VIO_44902,MBR_44902,Fraud,2024-03-13,Low
VIO_11390,MBR_11390,Fraud,2024-06-11,High
VIO_3497,MBR_03497,Policy Abuse,2024-08-11,Medium
VIO_1529,MBR_01529,Policy Abuse,2025-11-14,High
VIO_34892,MBR_34892,Late Payment,2024-07-08,High
VIO_3488,MBR_03488,Policy Abuse,2025-03-06,High
VIO_27441,MBR_27441,Fraud,2024-12-01,High
VIO_33767,MBR_33767,Fraud,2023-11-09,Low
VIO_49222,MBR_49222,Fraud,2025-05-22,Low
VIO_46253,MBR_46253,Fraud,2023-07-28,Medium
VIO_7452,MBR_07452,Policy Abuse,2025-08-17,Medium
VIO_2164,MBR_02164,Late Payment,2025-02-19,High
VIO_10001,MBR_10001,Policy Abuse,2025-09-08,Low
VIO_43503,MBR_43503,Late Payment,2024-10-14,Low
VIO_36001,MBR_36001,Policy Abuse,2024-07-22,Medium
VIO_40703,MBR_40703,Policy Abuse,2025-08-22,Medium
VIO_46904,MBR_46904,Policy Abuse,2024-05-27,Low
VIO_43880,MBR_43880,Fraud,2025-10-12,High
VIO_42526,MBR_42526,Policy Abuse,2023-09-20,High
VIO_3174,MBR_03174,Late Payment,2024-08-31,Medium
VIO_2653,MBR_02653,Fraud,2025-06-27,Low
VIO_7671,MBR_07671,Fraud,2024-04-19,Low
VIO_25558,MBR_25558,Policy Abuse,2024-12-03,High
VIO_22741,MBR_22741,Policy Abuse,2023-04-09,Low
VIO_41733,MBR_41733,Fraud,2023-12-26,High
VIO_19321,MBR_19321,Fraud,2024-04-06,Medium
VIO_41456,MBR_41456,Policy Abuse,2023-12-19,Medium
VIO_44593,MBR_44593,Fraud,2025-01-24,Low
VIO_22969,MBR_22969,Late Payment,2023-08-29,Medium
VIO_24636,MBR_24636,Fraud,2023-04-28,Medium
VIO_26151,MBR_26151,Late Payment,2023-05-26,Low
VIO_2764,MBR_02764,Late Payment,2025-08-15,High
VIO_34964,MBR_34964,Fraud,2025-11-15,Medium
VIO_7024,MBR_07024,Late Payment,2023-06-25,High
VIO_26112,MBR_26112,Policy Abuse,2023-12-20,High
VIO_30597,MBR_30597,Fraud,2023-11-24,Medium
VIO_41307,MBR_41307,Policy Abuse,2024-03-25,Low
VIO_48215,MBR_48215,Fraud,2024-07-13,Low
